Datum,Nederbördsmängd,Kvalitet
2016-12-09,6.2,G
2016-12-10,0.5,G
2016-12-11,0.0,G
2016-12-12,0.0,G
2016-12-13,0.0,G
2016-12-14,0.0,G
2016-12-15,0.0,G
2016-12-16,0.0,G
2016-12-17,0.0,G
2016-12-18,0.0,G
2016-12-19,0.0,G
2016-12-20,0.0,G
2016-12-21,1.9,G
2016-12-22,2.5,G
2016-12-23,7.0,G
2016-12-24,1.1,G
2016-12-25,0.0,G
2016-12-26,0.6,G
2016-12-27,0.0,G
2016-12-28,0.0,G
2016-12-29,0.0,G
2016-12-30,0.0,G
2016-12-31,0.4,G
2017-01-01,0.0,G
2017-01-02,0.0,G
2017-01-03,0.7,G
2017-01-04,1.5,G
2017-01-05,0.0,G
2017-01-06,0.0,G
2017-01-07,0.0,G
2017-01-08,0.0,G
2017-01-09,0.2,G
2017-01-10,1.9,G
2017-01-11,15.5,G
2017-01-12,0.0,G
2017-01-13,0.0,G
2017-01-14,0.0,G
2017-01-15,0.0,G
2017-01-16,0.0,G
2017-01-17,4.5,G
2017-01-18,0.0,G
2017-01-19,0.0,G
2017-01-20,0.0,G
2017-01-21,0.0,G
2017-01-22,0.0,G
2017-01-23,0.0,G
2017-01-24,0.0,G
2017-01-25,0.0,G
2017-01-26,0.0,G
2017-01-27,0.0,G
2017-01-28,0.0,G
2017-01-29,0.3,G
2017-01-30,0.0,G
2017-01-31,0.0,G
2017-02-01,0.0,G
2017-02-02,0.0,G
2017-02-03,0.0,G
2017-02-04,1.1,G
2017-02-05,1.4,G
2017-02-06,0.0,G
2017-02-07,0.0,G
2017-02-08,0.0,G
2017-02-09,0.0,G
2017-02-10,0.0,G
2017-02-11,0.0,G
2017-02-12,0.0,G
2017-02-13,0.0,G
2017-02-14,0.0,G
2017-02-15,0.0,G
2017-02-16,3.1,G
2017-02-17,0.0,G
2017-02-18,2.2,G
2017-02-19,1.1,G
2017-02-20,0.0,G
2017-02-21,14.0,G
2017-02-22,0.0,G
2017-02-23,0.0,G
2017-02-24,0.0,G
2017-02-25,2.7,G
2017-02-26,1.8,G
2017-02-27,8.4,G
2017-02-28,4.8,G
2017-03-01,1.2,G
2017-03-02,2.5,G
2017-03-03,0.0,G
2017-03-04,1.6,G
2017-03-05,5.3,G
2017-03-06,0.0,G
2017-03-07,0.7,G
2017-03-08,4.1,G
2017-03-09,0.0,G
2017-03-10,0.0,G
2017-03-11,0.0,G
2017-03-12,0.0,G
2017-03-13,0.0,G
2017-03-14,0.0,G
2017-03-15,0.0,G
2017-03-16,1.6,G
2017-03-17,0.0,G
2017-03-18,0.0,G
2017-03-19,0.5,G
2017-03-20,8.1,G
2017-03-21,0.0,G
2017-03-22,0.0,G
2017-03-23,0.0,G
2017-03-24,0.0,G
2017-03-25,0.0,G
2017-03-26,0.0,G
2017-03-27,0.0,G
2017-03-28,0.0,G
2017-03-29,0.0,G
2017-03-30,5.5,G
2017-03-31,6.4,G
2017-04-01,0.0,G
2017-04-02,0.0,G
2017-04-03,0.0,G
2017-04-04,0.0,G
2017-04-05,0.2,G
2017-04-06,0.0,G
2017-04-07,0.0,G
2017-04-08,0.0,G
2017-04-09,6.8,G
2017-04-10,0.0,G
2017-04-11,2.0,G
2017-04-12,17.0,G
2017-04-13,2.5,G
2017-04-14,0.0,G
2017-04-15,0.0,G
2017-04-16,0.0,G
2017-04-17,0.0,G
2017-04-18,0.0,G
2017-04-19,0.0,G
2017-04-20,0.0,G
2017-04-21,0.0,G
2017-04-22,0.0,G
2017-04-23,1.0,G
2017-04-24,7.5,G
2017-04-25,0.5,G
2017-04-26,0.0,G
2017-04-27,0.5,G
2017-04-28,13.5,G
2017-04-29,0.0,G
2017-04-30,0.0,G
2017-05-01,0.0,G
2017-05-02,0.0,G
2017-05-03,0.0,G
2017-05-04,0.0,G
2017-05-05,0.0,G
2017-05-06,0.0,G
2017-05-07,7.0,G
2017-05-08,0.0,G
2017-05-09,0.0,G
2017-05-10,1.8,G
2017-05-11,2.5,G
2017-05-12,0.0,G
2017-05-13,1.5,G
2017-05-14,1.5,G
2017-05-15,0.0,G
2017-05-16,3.5,G
2017-05-17,0.0,G
2017-05-18,0.0,G
2017-05-19,0.0,G
2017-05-20,0.0,G
2017-05-21,0.0,G
2017-05-22,0.0,G
2017-05-23,0.0,G
2017-05-24,0.0,G
2017-05-25,0.0,G
2017-05-26,0.0,G
2017-05-27,0.0,G
2017-05-28,0.4,G
2017-05-29,0.1,G
2017-05-30,0.7,G
2017-05-31,1.5,G
2017-06-01,0.0,G
2017-06-02,2.6,G
2017-06-03,0.8,G
2017-06-04,1.7,G
2017-06-05,0.0,G
2017-06-06,1.3,G
2017-06-07,26.5,G
2017-06-08,7.7,G
2017-06-09,4.3,G
2017-06-10,0.0,G
2017-06-11,0.9,G
2017-06-12,0.5,G
2017-06-13,2.9,G
2017-06-14,0.0,G
2017-06-15,0.0,G
2017-06-16,10.5,G
2017-06-17,0.0,G
2017-06-18,0.0,G
2017-06-19,0.0,G
2017-06-20,0.0,G
2017-06-21,0.0,G
2017-06-22,0.4,G
2017-06-23,1.7,G
2017-06-24,0.0,G
2017-06-25,0.0,G
2017-06-26,0.0,G
2017-06-27,0.0,G
2017-06-28,0.0,G
2017-06-29,0.0,G
2017-06-30,0.0,G
2017-07-01,0.0,G
2017-07-02,0.0,G
2017-07-03,0.0,G
2017-07-04,0.0,G
2017-07-05,31.1,G
2017-07-06,0.0,G
2017-07-07,0.9,G
2017-07-08,0.0,G
2017-07-09,0.0,G
2017-07-10,0.0,G
2017-07-11,0.0,G
2017-07-12,0.0,G
2017-07-13,0.0,G
2017-07-14,0.0,G
2017-07-15,0.7,G
2017-07-16,0.0,G
2017-07-17,0.0,G
2017-07-18,0.0,G
2017-07-19,0.0,G
2017-07-20,0.0,G
2017-07-21,0.0,G
2017-07-22,0.0,G
2017-07-23,0.0,G
2017-07-24,0.0,G
2017-07-25,0.0,G
2017-07-26,0.0,G
2017-07-27,5.9,G
2017-07-28,0.0,G
2017-07-29,5.7,G
2017-07-30,2.6,G
2017-07-31,5.0,G
2017-08-01,2.9,G
2017-08-02,0.0,G
2017-08-03,11.5,G
2017-08-04,1.3,G
2017-08-05,0.0,G
2017-08-06,0.0,G
2017-08-07,0.0,G
2017-08-08,0.0,G
2017-08-09,24.0,G
2017-08-10,0.0,G
2017-08-11,0.0,G
2017-08-12,1.8,G
2017-08-13,0.0,G
2017-08-14,0.0,G
2017-08-15,11.5,G
2017-08-16,0.0,G
2017-08-17,12.5,G
2017-08-18,4.8,G
2017-08-19,4.4,G
2017-08-20,0.5,G
2017-08-21,1.9,G
2017-08-22,0.0,G
2017-08-23,0.0,G
2017-08-24,4.0,G
2017-08-25,2.8,G
2017-08-26,0.5,G
2017-08-27,0.0,G
2017-08-28,0.0,G
2017-08-29,2.1,G
2017-08-30,6.4,G
2017-08-31,2.6,G
2017-09-01,0.0,G
2017-09-02,0.0,G
2017-09-03,6.5,G
2017-09-04,10.7,G
2017-09-05,1.1,G
2017-09-06,6.8,G
2017-09-07,0.5,G
2017-09-08,1.9,G
2017-09-09,6.0,G
2017-09-10,2.9,G
2017-09-11,2.5,G
2017-09-12,6.7,G
2017-09-13,2.4,G
2017-09-14,8.5,G
2017-09-15,2.6,G
2017-09-16,0.0,G
2017-09-17,6.4,G
2017-09-18,7.5,G
2017-09-19,6.7,G
2017-09-20,0.6,G
2017-09-21,0.0,G
2017-09-22,5.3,G
2017-09-23,2.6,G
2017-09-24,0.0,G
2017-09-25,0.0,G
2017-09-26,0.0,G
2017-09-27,0.0,G
2017-09-28,0.0,G
2017-09-29,0.0,G
2017-09-30,0.0,G
2017-10-01,0.0,G
2017-10-02,18.5,G
2017-10-03,1.0,G
2017-10-04,2.3,G
2017-10-05,0.0,G
2017-10-06,0.0,G
2017-10-07,0.0,G
2017-10-08,0.0,G
2017-10-09,0.0,G
2017-10-10,3.1,G
2017-10-11,10.8,G
2017-10-12,0.0,G
2017-10-13,1.4,G
2017-10-14,0.0,G
2017-10-15,0.0,G
2017-10-16,0.4,G
2017-10-17,3.6,G
2017-10-18,0.0,G
2017-10-19,0.0,G
2017-10-20,0.0,G
2017-10-21,8.1,G
2017-10-22,21.6,G
2017-10-23,0.0,G
2017-10-24,18.1,G
2017-10-25,8.2,G
2017-10-26,0.0,G
2017-10-27,0.0,G
2017-10-28,0.0,G
2017-10-29,0.0,G
2017-10-30,0.0,G
2017-10-31,0.0,G
2017-11-01,0.0,G
2017-11-02,0.0,G
2017-11-03,0.4,G
2017-11-04,0.3,G
2017-11-05,0.0,G
2017-11-06,0.0,G
2017-11-07,0.0,G
2017-11-08,0.1,G
2017-11-09,1.3,G
2017-11-10,2.3,G
2017-11-11,0.0,G
2017-11-12,0.0,G
2017-11-13,0.0,G
2017-11-14,1.3,G
2017-11-15,0.0,G
2017-11-16,3.2,G
2017-11-17,4.5,G
2017-11-18,8.6,G
2017-11-19,0.0,G
2017-11-20,0.0,G
2017-11-21,1.9,G
2017-11-22,12.5,G
2017-11-23,4.1,G
2017-11-24,0.8,G
2017-11-25,0.5,G
2017-11-26,8.5,G
2017-11-27,8.9,G
2017-11-28,2.3,G
2017-11-29,0.0,G
2017-11-30,1.5,G
2017-12-01,0.0,G
2017-12-02,1.0,G
2017-12-03,0.0,G
2017-12-04,0.0,G
2017-12-05,6.1,G
2017-12-06,4.2,G
2017-12-07,2.9,G
2017-12-08,0.0,G
2017-12-09,0.0,G
2017-12-10,1.1,G
2017-12-11,2.4,G
2017-12-12,0.0,G
2017-12-13,8.4,G
2017-12-14,3.9,G
2017-12-15,0.0,G
2017-12-16,6.7,G
2017-12-17,0.0,G
2017-12-18,0.0,G
2017-12-19,0.7,G
2017-12-20,0.0,G
2017-12-21,0.0,G
2017-12-22,1.6,G
2017-12-23,0.0,G
2017-12-24,0.0,G
2017-12-25,5.0,G
2017-12-26,3.2,G
2017-12-27,8.6,G
2017-12-28,0.9,G
2017-12-29,0.0,G
2017-12-30,6.7,G
2017-12-31,6.5,G
2018-01-01,0.0,G
2018-01-02,0.0,G
2018-01-03,9.6,G
2018-01-04,10.3,G
2018-01-05,1.8,G
2018-01-06,0.0,G
2018-01-07,0.0,G
2018-01-08,0.0,G
2018-01-09,0.0,G
2018-01-10,12.5,G
2018-01-11,1.2,G
2018-01-12,0.0,G
2018-01-13,0.0,G
2018-01-14,0.0,G
2018-01-15,3.5,G
2018-01-16,2.4,G
2018-01-17,0.5,G
2018-01-18,0.0,G
2018-01-19,0.0,G
2018-01-20,2.4,G
2018-01-21,0.0,G
2018-01-22,0.0,G
2018-01-23,8.2,G
2018-01-24,5.3,G
2018-01-25,2.6,G
2018-01-26,1.2,G
2018-01-27,8.4,G
2018-01-28,0.0,G
2018-01-29,6.3,G
2018-01-30,2.3,G
2018-01-31,9.7,G
2018-02-01,4.5,G
2018-02-02,0.6,G
2018-02-03,0.0,G
2018-02-04,0.0,G
2018-02-05,0.5,G
2018-02-06,0.0,G
2018-02-07,0.5,G
2018-02-08,0.0,G
2018-02-09,0.0,G
2018-02-10,0.0,G
2018-02-11,0.3,G
2018-02-12,1.5,G
2018-02-13,0.0,G
2018-02-14,0.0,G
2018-02-15,3.9,G
2018-02-16,1.5,G
2018-02-17,0.0,G
2018-02-18,4.0,G
2018-02-19,1.5,G
2018-02-20,0.0,G
2018-02-21,0.0,G
2018-02-22,0.0,G
2018-02-23,0.0,G
2018-02-24,0.1,G
2018-02-25,1.3,G
2018-02-26,0.1,G
2018-02-27,0.2,G
2018-02-28,0.2,G
2018-03-01,0.0,G
2018-03-02,0.0,G
2018-03-03,0.0,G
2018-03-04,0.0,G
2018-03-05,1.7,G
2018-03-06,0.0,G
2018-03-07,0.0,G
2018-03-08,4.6,G
2018-03-09,0.0,G
2018-03-10,0.0,G
2018-03-11,18.6,G
2018-03-12,0.4,G
2018-03-13,0.0,G
2018-03-14,0.0,G
2018-03-15,0.0,G
2018-03-16,0.0,G
2018-03-17,0.0,G
2018-03-18,0.0,G
2018-03-19,0.0,G
2018-03-20,0.0,G
2018-03-21,0.2,G
2018-03-22,0.0,G
2018-03-23,0.0,G
2018-03-24,0.2,G
2018-03-25,0.0,G
2018-03-26,0.2,G
2018-03-27,0.0,G
2018-03-28,0.0,G
2018-03-29,0.0,G
2018-03-30,0.0,G
2018-03-31,0.0,G
2018-04-01,0.0,G
2018-04-02,0.0,G
2018-04-03,4.0,G
2018-04-04,12.5,G
2018-04-05,0.0,G
2018-04-06,0.0,G
2018-04-07,0.0,G
2018-04-08,0.6,G
2018-04-09,0.0,G
2018-04-10,0.0,G
2018-04-11,0.0,G
2018-04-12,0.0,G
2018-04-13,0.0,G
2018-04-14,0.3,G
2018-04-15,0.0,G
2018-04-16,0.0,G
2018-04-17,0.0,G
2018-04-18,0.0,G
2018-04-19,0.0,G
2018-04-20,0.0,G
2018-04-21,0.0,G
2018-04-22,0.0,G
2018-04-23,7.3,G
2018-04-24,3.7,G
2018-04-25,0.0,G
2018-04-26,0.0,G
2018-04-27,0.0,G
2018-04-28,0.4,G
2018-04-29,0.0,G
2018-04-30,28.8,G
